route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11693,c_24319_b_34005_d_32,t_2074640_b_34005_tn_0,Hunt Valley,,0,7009,p_1305808,,
11693,c_24319_b_34005_d_32,t_2074639_b_34005_tn_0,Hunt Valley,,0,7002,p_1305808,,
11693,c_24319_b_34005_d_32,t_2074638_b_34005_tn_0,Hunt Valley,,0,7004,p_1305808,,
11693,c_24319_b_34005_d_32,t_2074637_b_34005_tn_0,Hunt Valley,,0,7008,p_1305808,,
11693,c_24319_b_34005_d_32,t_2074636_b_34005_tn_0,Hunt Valley,,0,7012,p_1305808,,
11693,c_24319_b_34005_d_32,t_2074635_b_34005_tn_0,Hunt Valley,,0,7014,p_1305808,,
11693,c_24319_b_34005_d_32,t_2074634_b_34005_tn_0,Hunt Valley,,0,7009,p_1305808,,
11693,c_24319_b_34005_d_32,t_2074633_b_34005_tn_0,Hunt Valley,,0,7002,p_1305808,,
11693,c_24319_b_34005_d_32,t_2074643_b_34005_tn_0,Hunt Valley,,0,7008,p_1305808,,
11693,c_24319_b_34005_d_32,t_2074644_b_34005_tn_0,Hunt Valley,,0,7004,p_1305808,,
11693,c_24319_b_34005_d_32,t_2074645_b_34005_tn_0,Hunt Valley,,0,7002,p_1305808,,
11693,c_24319_b_34005_d_32,t_2074646_b_34005_tn_0,Hunt Valley,,0,7009,p_1305808,,
11693,c_24319_b_34005_d_32,t_2074647_b_34005_tn_0,Hunt Valley,,0,7014,p_1305808,,
11693,c_24319_b_34005_d_32,t_2074648_b_34005_tn_0,Hunt Valley,,0,7012,p_1305808,,
11693,c_24319_b_34005_d_32,t_2074649_b_34005_tn_0,Hunt Valley,,0,7008,p_1305808,,
11693,c_24319_b_34005_d_32,t_2074650_b_34005_tn_0,Hunt Valley,,0,7004,p_1305808,,
11693,c_24319_b_34005_d_32,t_2074651_b_34005_tn_0,Hunt Valley,,0,7002,p_1305808,,
11693,c_24319_b_34005_d_32,t_2074652_b_34005_tn_0,North Avenue,,0,7011,p_1305802,,
11693,c_24319_b_34005_d_32,t_2074653_b_34005_tn_0,North Avenue,,0,7007,p_1305802,,
11693,c_24319_b_34005_d_32,t_2074654_b_34005_tn_0,North Avenue,,0,7003,p_1305802,,
11693,c_24319_b_34005_d_32,t_2074655_b_34005_tn_0,Hunt Valley,,0,7001,p_1305796,,
11693,c_24319_b_34005_d_32,t_2074721_b_34005_tn_0,Hunt Valley,,0,7003,p_1305796,,
11693,c_24319_b_34005_d_32,t_2074722_b_34005_tn_0,Hunt Valley,,0,7001,p_1305796,,
11693,c_24319_b_34005_d_32,t_2074723_b_34005_tn_0,Hunt Valley,,0,7005,p_1305796,,
11693,c_24319_b_34005_d_32,t_2074724_b_34005_tn_0,Hunt Valley,,0,7013,p_1305796,,
